addr,chargeTp,cpId,cpNm,cpStat,cpTp,csId,csNm,lat,longi,statUpdatedatetime
"충청남도 부여군 부여읍 사비로 36 (동남리, 부여읍사무소) 부여읍 행정복지센터 정문 왼편 주차장",2,10094,급속02,1,07,4065,부여읍 행정복지센터,36.275517,126.911279,
"충청남도 부여군 부여읍 사비로 36 (동남리, 부여읍사무소) 부여읍 행정복지센터 정문 왼편 주차장",2,10093,급속01,1,07,4065,부여읍 행정복지센터,36.275517,126.911279,
인천광역시 부평구 주부토로 238 사옥 주차장 정문 왼편,1,854,완속01,4,03,297,인천전력관리처,37.51485,126.730577,
"전북특별자치도 군산시 번영로 281 (사정동, 월명종합경기장) 월명 종합 체육관 야구장 주차장",2,6834,급속01,1,10,2561,월명종합체육관,35.96614971336146,126.74918875169784,
대구광역시 달서구 진천동 진천로 18길 10 지하주차장(103-104동 사이),1,4919,완속02,1,03,1658,진천역대우이안 아파트,35.816148,128.524426,
대구광역시 달서구 진천동 진천로 18길 10 지하주차장(103-104동 사이),1,4918,완속01,4,03,1658,진천역대우이안 아파트,35.816148,128.524426,
"경기도 하남시 아리수로 565 (망월동, 미사강변도시13단지) 1306동 지하1층 주차장",1,7262,완속04,1,03,2747,미사강변13단지,37.5687080099605,127.188676928999,
"경기도 하남시 아리수로 565 (망월동, 미사강변도시13단지) 1306동 지하1층 주차장",1,7261,완속03,2,03,2747,미사강변13단지,37.5687080099605,127.188676928999,
"경기도 하남시 아리수로 565 (망월동, 미사강변도시13단지) 1306동 지하1층 주차장",1,7260,완속02,2,03,2747,미사강변13단지,37.5687080099605,127.188676928999,
"경기도 하남시 아리수로 565 (망월동, 미사강변도시13단지) 1306동 지하1층 주차장",1,7259,완속01,2,03,2747,미사강변13단지,37.5687080099605,127.188676928999,
"경기도 하남시 아리수로 565 (망월동, 미사강변도시13단지) 1306동 지하1층 주차장",2,7258,급속02,1,10,2747,미사강변13단지,37.5687080099605,127.188676928999,
"경기도 하남시 아리수로 565 (망월동, 미사강변도시13단지) 1306동 지하1층 주차장",2,7257,급속01,1,10,2747,미사강변13단지,37.5687080099605,127.188676928999,
경기도 수원시 권선구 동수원로145번길 24 213동 앞 지하2층,1,7280,완속04,1,03,2753,아이파크시티2단지,37.243844,127.029147,
경기도 수원시 권선구 동수원로145번길 24 213동 앞 지하2층,1,7279,완속03,1,03,2753,아이파크시티2단지,37.243844,127.029147,
경기도 수원시 권선구 동수원로145번길 24 213동 앞 지하2층,1,7278,완속02,1,03,2753,아이파크시티2단지,37.243844,127.029147,
경기도 수원시 권선구 동수원로145번길 24 213동 앞 지하2층,1,7277,완속01,1,03,2753,아이파크시티2단지,37.243844,127.029147,
경기도 수원시 권선구 동수원로145번길 24 213동 앞 지하2층,2,7276,급속01,1,10,2753,아이파크시티2단지,37.243844,127.029147,
"경기도 고양시 일산동구 백석로 151 (백석동, 백송마을8단지아파트) 우측 806동 앞 지하주차장 1층 입구",1,7325,완속02,1,03,2771,백송8단지선경코오롱아파트,37.6516978322306,126.79294995176,
"경기도 고양시 일산동구 백석로 151 (백석동, 백송마을8단지아파트) 우측 806동 앞 지하주차장 1층 입구",1,7324,완속01,1,03,2771,백송8단지선경코오롱아파트,37.6516978322306,126.79294995176,
"경기도 고양시 일산동구 백석로 151 (백석동, 백송마을8단지아파트) 우측 806동 앞 지하주차장 1층 입구",2,7323,급속01,1,10,2771,백송8단지선경코오롱아파트,37.6516978322306,126.79294995176,
제주특별자치도 서귀포시 서홍동 1597-1 서귀포 지산오차드힐 아파트,1,7878,완속02,2,03,2980,지산오차드힐아파트,33.2611802203461,126.554988063604,
제주특별자치도 서귀포시 서홍동 1597-1 서귀포 지산오차드힐 아파트,1,7877,완속01,2,03,2980,지산오차드힐아파트,33.2611802203461,126.554988063604,
세종특별자치시 달빛로 80 지하주차장,1,2660,완속04,1,03,858,가재마을12단지,36.50621,127.250687,
세종특별자치시 달빛로 80 지하주차장,1,2659,완속03,1,03,858,가재마을12단지,36.50621,127.250687,
세종특별자치시 달빛로 80 지하주차장,1,2658,완속02,1,03,858,가재마을12단지,36.50621,127.250687,
세종특별자치시 달빛로 80 지하주차장,1,2657,완속01,1,03,858,가재마을12단지,36.50621,127.250687,
세종특별자치시 달빛로 80 지하주차장,2,2656,급속01,1,10,858,가재마을12단지,36.50621,127.250687,
인천광역시 미추홀구 학익동 소성로 120 208주차장 지하1층 입구 오른편,1,4275,완속01,2,03,1434,학익동아풍림 아파트,37.442307,126.660976,
인천광역시 미추홀구 학익동 소성로 120 208주차장 지하1층 입구 오른편,2,4274,급속01,1,10,1434,학익동아풍림 아파트,37.442307,126.660976,
"경상남도 거제시 동부면 동부로 16 (산양리, 동부면사무소) 동부면사무소 옥외주차장",2,8666,급속01,1,10,3379,동부면사무소,34.8216045180193,128.608212171406,
경상남도 의령군 의령읍 의병로 181 정문 좌측,1,225,완속01,1,03,80,의령지사,35.31937142,128.2566277,
경상남도 의령군 의령읍 의병로 181 정문 좌측,1,1151,완속02,1,03,80,의령지사,35.31937142,128.2566277,
"서울특별시 서대문구 증가로 191 (남가좌동, DMC래미안클라시스) 지하2층 전기실",1,4079,완속01,1,03,1361,남가좌삼성 아파트,37.5777836266316,126.916529880454,
"서울특별시 서대문구 증가로 191 (남가좌동, DMC래미안클라시스) 지하2층 전기실",2,4078,급속01,1,10,1361,남가좌삼성 아파트,37.5777836266316,126.916529880454,
"대구광역시 달성군 구지면 과학마을로2길 6 지하2층주차장(212동 근처, 39번)",1,2128,완속04,1,03,656,달성화성파크드림 아파트,35.654728,128.415188,
"대구광역시 달성군 구지면 과학마을로2길 6 지하2층주차장(212동 근처, 39번)",1,2127,완속03,2,03,656,달성화성파크드림 아파트,35.654728,128.415188,
"대구광역시 달성군 구지면 과학마을로2길 6 지하2층주차장(212동 근처, 39번)",1,2126,완속02,1,03,656,달성화성파크드림 아파트,35.654728,128.415188,
"대구광역시 달성군 구지면 과학마을로2길 6 지하2층주차장(212동 근처, 39번)",1,2125,완속01,2,03,656,달성화성파크드림 아파트,35.654728,128.415188,
"대구광역시 달성군 구지면 과학마을로2길 6 지하2층주차장(212동 근처, 39번)",2,2124,급속01,1,10,656,달성화성파크드림 아파트,35.654728,128.415188,
"전라남도 광양시 중동로 20 (중동, 한국전력공사광양지사) (실외완전노출) 지사 사옥뒷편 주차장",1,479,완속02,3,03,168,광양지사,34.939826004175,127.691181807623,
"전라남도 광양시 중동로 20 (중동, 한국전력공사광양지사) (실외완전노출) 지사 사옥뒷편 주차장",1,478,완속01,1,03,168,광양지사,34.939826004175,127.691181807623,
"경기도 화성시 동탄대로시범길 192 (청계동, 동탄역 시범예미지아파트) 1003동 B2F 1 D04",1,2411,완속01,2,03,765,시범예미지아파트,37.2023893598244,127.108026103042,
"경기도 화성시 동탄대로시범길 192 (청계동, 동탄역 시범예미지아파트) 1003동 B2F 1 D04",2,2410,급속01,1,10,765,시범예미지아파트,37.2023893598244,127.108026103042,
서울특별시 도봉구 도봉동 도봉산길 35 2동 뒤편 노인정 앞,1,2515,완속02,1,03,803,서울가든 아파트,37.686862,127.041,
서울특별시 도봉구 도봉동 도봉산길 35 2동 뒤편 노인정 앞,1,2514,완속01,1,03,803,서울가든 아파트,37.686862,127.041,
서울특별시 도봉구 도봉동 도봉산길 35 2동 뒤편 노인정 앞,2,2513,급속01,1,10,803,서울가든 아파트,37.686862,127.041,
"서울 종로구 사직로8길 34 지하3층 주차장 7,8번 기둥",1,2569,완속02,6,03,826,경희궁의아침3단지 아파트,37.573660668544,126.972093823848,
"서울 종로구 사직로8길 34 지하3층 주차장 7,8번 기둥",1,2568,완속01,2,03,826,경희궁의아침3단지 아파트,37.573660668544,126.972093823848,
"강원특별자치도 강릉시 하평2길 6 (포남동, 청송아파트 상가) 청송아파트 후문 놀이터 옆 지상주차장",2,4329,급속01,1,10,1452,청송 아파트,37.771891,128.913032,
서울특별시 강동구 고덕동 동남로79길 26 지하2층 104동 녹색기둥 B52,1,2212,완속03,2,03,689,고덕아이파크,37.559165,127.15474,
서울특별시 강동구 고덕동 동남로79길 26 지하2층 104동 녹색기둥 B52,1,2211,완속02,1,03,689,고덕아이파크,37.559165,127.15474,
서울특별시 강동구 고덕동 동남로79길 26 지하2층 104동 녹색기둥 B52,1,2210,완속01,2,03,689,고덕아이파크,37.559165,127.15474,
서울특별시 강동구 고덕동 동남로79길 26 지하2층 104동 녹색기둥 B52,2,2209,급속01,1,10,689,고덕아이파크,37.559165,127.15474,
"경기도 의정부시 송현로 87 (민락동, 송산주공아파트) 502동 지하주차장 1층",2,7528,급속01,1,10,2842,송산주공5단지 뜨란채아파트,37.744975448091,127.088790405103,
"경기도 의정부시 송현로 87 (민락동, 송산주공아파트) 502동 지하주차장 1층",1,7527,완속02,1,03,2842,송산주공5단지 뜨란채아파트,37.744975448091,127.088790405103,
"경기도 의정부시 송현로 87 (민락동, 송산주공아파트) 502동 지하주차장 1층",1,7526,완속03,1,03,2842,송산주공5단지 뜨란채아파트,37.744975448091,127.088790405103,
"경기도 파주시 마음밭길 114 (금촌동, 대방노블랜드아파트) 지하1층 주차장 D06, D07",2,7595,급속01,1,10,2865,대방노블랜드(2차)아파트,37.7700801284749,126.770537849564,
"경기도 파주시 마음밭길 114 (금촌동, 대방노블랜드아파트) 지하1층 주차장 D06, D07",1,7594,완속01,1,03,2865,대방노블랜드(2차)아파트,37.7700801284749,126.770537849564,
"경상남도 거제시 계룡로 61 (고현동, 거제포로수용소유적공원) 관광안내소 앞 지상주차장",2,6716,급속01,3,10,2472,포로수용소유적공원,34.8755999599864,128.624660356913,
"서울특별시 도봉구 덕릉로63가길 43 (창동, 창동대우아파트) 105동 지하2층 D09",2,8353,급속01,3,10,3130,창동대우아파트,37.642224,127.037342,
"충청북도 보은군 보은읍 장신로 40 (장신리, 한국전력공사보은지사) 보은지사 후문 주차장 좌측",1,1326,완속04,1,03,152,보은지사(공용),36.481509,127.711897,
서울특별시 강북구 미아동 숭인로7가길 37 B2층 102동 4-6호 E01번기둥,1,2589,완속02,1,03,834,미아동부센트레빌,37.613741,127.025894,
서울특별시 강북구 미아동 숭인로7가길 37 B2층 102동 4-6호 E01번기둥,1,2588,완속01,2,03,834,미아동부센트레빌,37.613741,127.025894,
서울특별시 강북구 미아동 숭인로7가길 37 B2층 102동 4-6호 E01번기둥,2,2587,급속01,1,10,834,미아동부센트레빌,37.613741,127.025894,
"경기도 용인시 처인구 원삼면 원양로 64 (고당리, 원삼면사무소) 지상주차장",2,6693,급속01,1,10,2453,원삼면사무소,37.16642523895,127.31310153276,
"광주광역시 서구 상무버들로 45 (유촌동, 상무버들마을호반리젠시빌) (실외완전노출)관리사무소 옆",1,7139,완속01,2,03,2704,상무2차호반리젠시빌,35.1637274716198,126.858235778268,
"광주광역시 서구 상무버들로 45 (유촌동, 상무버들마을호반리젠시빌) (실외완전노출)관리사무소 옆",2,7138,급속01,1,10,2704,상무2차호반리젠시빌,35.1637274716198,126.858235778268,
경상북도 영덕군 영해면 영덕로 1786 지상주차장,2,8684,급속01,1,10,3392,농어촌공사 영덕·울진지사,36.536206,129.404681,
"경상남도 거제시 거제면 서상길 1 (서상리, 거제면사무소,향토예비군거제면대대) 사무소정면 오른쪽 지상주차장",2,8699,급속01,6,10,3402,거제면사무소,34.8509510193832,128.590506667922,
전라남도 담양군 담양읍 메타세쿼이아로 177 (학동리) (실외캐노피기기설)제2주자창 안쪽,2,8724,급속01,1,10,3421,메타세쿼이아길,35.33194,127.016233,
"경상남도 김해시 칠산로413번길 27 (풍유동, 유한파크빌) 진입시 보이는 건물 우측",2,8168,급속01,1,10,3116,칠산서부동 주민자치센터,35.2089536064884,128.850187158211,
"부산광역시 해운대구 좌동순환로8번길 78 (중동, 해운대메트로하이츠) 전기실 인접 주차장",1,5046,완속02,4,03,1707,해운대메트로하이츠 아파트,35.1696536041,129.1707678876,
"부산광역시 해운대구 좌동순환로8번길 78 (중동, 해운대메트로하이츠) 전기실 인접 주차장",1,5045,완속01,4,03,1707,해운대메트로하이츠 아파트,35.1696536041,129.1707678876,
전라남도 구례군 구례읍 수달생태로 25-5 (실외완전노출) 101동 앞 주차장,1,8599,완속02,2,03,3341,구례산이고운아파트,35.202187848015754,127.46699611632977,
전라남도 구례군 구례읍 수달생태로 25-5 (실외완전노출) 101동 앞 주차장,1,8598,완속01,1,03,3341,구례산이고운아파트,35.202187848015754,127.46699611632977,
경기도 고양시 일산동구 대산로 30 (정발산동) 지하주차장 B17,1,8621,완속03,1,03,3348,양지마을 5단지 건영빌라,37.670557862663,126.773346214145,
경기도 고양시 일산동구 대산로 30 (정발산동) 지하주차장 B17,1,8620,완속02,2,03,3348,양지마을 5단지 건영빌라,37.670557862663,126.773346214145,
경기도 고양시 일산동구 대산로 30 (정발산동) 지하주차장 B17,1,8619,완속01,1,03,3348,양지마을 5단지 건영빌라,37.670557862663,126.773346214145,
인천광역시 서구 검단로 790 지하1층 204동앞,1,6957,완속01,1,03,2643,퀸스타운동성아파트,37.615677,126.688273,
인천광역시 서구 검단로 790 지하1층 204동앞,2,6956,급속01,1,10,2643,퀸스타운동성아파트,37.615677,126.688273,
"경기도 파주시 정담길 20 (아동동, 파라다이스아파트) 구내 지상주차장 단지출입정문 옆",2,3700,급속01,1,10,1231,금촌파라다이스 아파트,37.7692877700226,126.777702604926,
서울특별시 강동구 아리수로98길 25 702동 앞 주차장 지하2층 A14 기둥,1,1728,완속03,1,03,520,강일리버파크7단지 아파트,37.565254,127.178943,
서울특별시 강동구 아리수로98길 25 702동 앞 주차장 지하2층 A14 기둥,1,1727,완속02,1,03,520,강일리버파크7단지 아파트,37.565254,127.178943,
서울특별시 강동구 아리수로98길 25 702동 앞 주차장 지하2층 A14 기둥,1,1726,완속01,1,03,520,강일리버파크7단지 아파트,37.565254,127.178943,
서울특별시 강동구 아리수로98길 25 702동 앞 주차장 지하2층 A14 기둥,2,1725,급속01,1,10,520,강일리버파크7단지 아파트,37.565254,127.178943,
제주특별자치도 제주시 일도이동 남광로 181 주차장,1,5219,완속02,2,03,1772,대유대림 아파트,33.5031405702,126.5516207861,
제주특별자치도 제주시 일도이동 남광로 181 주차장,1,5218,완속01,6,03,1772,대유대림 아파트,33.5031405702,126.5516207861,
제주특별자치도 제주시 일도이동 남광로 181 주차장,2,5217,급속01,6,10,1772,대유대림 아파트,33.5031405702,126.5516207861,
